,Date,State,Total Pop,Day_of_Wk,Confirmed,Confirmed_diff,Confirmed_rate,Confirmed_rate_diff,Deaths,Deaths_diff,Deaths_rate,Deaths_rate_diff,Recovered,Recovered_rate,Recovered_diff,Recovered_rate_diff,Active,Active_diff,Active_rate_diff,Active_rate,Case_Fatality_Ratio,Administered,Series_Complete_Yes,Month,Year,Monthly Temp (F),Monthly Avg Temp (F)
8564,2020-06-19,Montana,1068778,Friday,666,11.0,0.0006231415691565,1.0292128019102224e-05,20,0.0,1.8712960034731254e-05,0.0,546.0,0.0005108638089481,1.0,9.35648001736556e-07,100.0,10.0,9.356480017365628e-06,9.356480017365628e-05,3.003003003003003,0.0,0.0,6,2020,59.18571428571429,58.75928571428571
8565,2020-06-20,Montana,1068778,Saturday,698,32.0,0.0006530823052121,2.994073605557001e-05,20,0.0,1.8712960034731254e-05,0.0,548.0,0.0005127351049516,2.0,1.871296003473112e-06,130.0,30.0,2.8069440052096872e-05,0.0001216342402257,2.865329512893983,0.0,0.0,6,2020,59.18571428571429,58.75928571428571
8566,2020-06-21,Montana,1068778,Sunday,717,19.0,0.0006708596172451,1.7777312032994674e-05,20,0.0,1.8712960034731254e-05,0.0,548.0,0.0005127351049516,0.0,0.0,149.0,19.0,1.7777312032994687e-05,0.0001394115522587,2.789400278940028,0.0,0.0,6,2020,59.18571428571429,58.75928571428571
8567,2020-06-22,Montana,1068778,Monday,734,17.0,0.0006867656332746,1.590601602952156e-05,21,1.0,1.9648608036467816e-05,9.356480017365628e-07,548.0,0.0005127351049516,0.0,0.0,165.0,16.0,1.4970368027785006e-05,0.0001543819202865,2.861035422343324,0.0,0.0,6,2020,59.18571428571429,58.75928571428571
8568,2020-06-23,Montana,1068778,Tuesday,743,9.0,0.0006951864652902,8.420832015629005e-06,21,0.0,1.9648608036467816e-05,0.0,566.0,0.0005295767689828,18.0,1.6841664031258226e-05,156.0,-9.0,-8.420832015629059e-06,0.0001459610882709,2.826379542395693,0.0,0.0,6,2020,59.18571428571429,58.75928571428571
8569,2020-06-24,Montana,1068778,Wednesday,766,23.0,0.0007167063693302,2.1519904039941007e-05,21,0.0,1.9648608036467816e-05,0.0,571.0,0.0005342550089915,5.0,4.67824000868278e-06,174.0,18.0,1.6841664031258118e-05,0.0001628027523021,2.741514360313316,0.0,0.0,6,2020,59.18571428571429,58.75928571428571
8570,2020-06-25,Montana,1068778,Thursday,803,37.0,0.0007513253453944,3.461897606425279e-05,21,0.0,1.9648608036467816e-05,0.0,572.0,0.0005351906569933,1.0,9.35648001736556e-07,210.0,36.0,3.368332806251626e-05,0.0001964860803646,2.61519302615193,0.0,0.0,6,2020,59.18571428571429,58.75928571428571
8571,2020-06-26,Montana,1068778,Friday,829,26.0,0.0007756521934396,2.4326848045150675e-05,22,1.0,2.058425603820438e-05,9.356480017365628e-07,589.0,0.0005510966730228,17.0,1.590601602952156e-05,218.0,8.0,7.485184013892503e-06,0.0002039712643785,2.6537997587454765,0.0,0.0,6,2020,59.18571428571429,58.75928571428571
8572,2020-06-27,Montana,1068778,Saturday,852,23.0,0.0007971720974795,2.1519904039940895e-05,22,0.0,2.058425603820438e-05,0.0,604.0,0.0005651313930488,15.0,1.403472002604845e-05,226.0,8.0,7.485184013892503e-06,0.0002114564483924,2.582159624413145,0.0,0.0,6,2020,59.18571428571429,58.75928571428571
8573,2020-06-28,Montana,1068778,Sunday,863,11.0,0.0008074642254986,1.0292128019102224e-05,22,0.0,2.058425603820438e-05,0.0,604.0,0.0005651313930488,0.0,0.0,237.0,11.0,1.0292128019102198e-05,0.0002217485764115,2.549246813441483,0.0,0.0,6,2020,59.18571428571429,58.75928571428571
8574,2020-06-29,Montana,1068778,Monday,919,56.0,0.0008598605135959,5.2396288097247465e-05,22,0.0,2.058425603820438e-05,0.0,609.0,0.0005698096330575,5.0,4.67824000868278e-06,288.0,51.0,4.7718048088564685e-05,0.0002694666245001,2.3939064200217626,0.0,0.0,6,2020,59.18571428571429,58.75928571428571
8575,2020-06-30,Montana,1068778,Tuesday,967,48.0,0.0009047716176792,4.491110408335502e-05,22,0.0,2.058425603820438e-05,0.0,642.0,0.0006006860171148,33.0,3.087638405730657e-05,303.0,15.0,1.403472002604845e-05,0.0002835013445261,2.2750775594622543,0.0,0.0,6,2020,59.18571428571429,58.75928571428571
8576,2020-07-01,Montana,1068778,Wednesday,1016,49.0,0.0009506183697643,4.584675208509157e-05,22,0.0,2.058425603820438e-05,0.0,658.0,0.0006156563851426,16.0,1.4970368027785006e-05,336.0,33.0,3.087638405730657e-05,0.0003143777285834,2.1653543307086616,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8577,2020-07-02,Montana,1068778,Thursday,1083,67.0,0.0010133067858806,6.268841611634969e-05,22,0.0,2.058425603820438e-05,0.0,672.0,0.0006287554571669,14.0,1.3099072024311892e-05,389.0,53.0,4.95893440920378e-05,0.0003639670726755,2.0313942751615883,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8578,2020-07-03,Montana,1068778,Friday,1128,45.0,0.0010554109459588,4.210416007814524e-05,23,1.0,2.1519904039940946e-05,9.356480017365628e-07,678.0,0.0006343693451773,6.0,5.613888010419336e-06,427.0,38.0,3.55546240659894e-05,0.0003995216967415,2.039007092198581,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8579,2020-07-04,Montana,1068778,Saturday,1167,39.0,0.0010919012180265,3.649027206772612e-05,23,0.0,2.1519904039940946e-05,0.0,678.0,0.0006343693451773,0.0,0.0,466.0,39.0,3.649027206772596e-05,0.0004360119688092,1.9708654670094257,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8580,2020-07-05,Montana,1068778,Sunday,1212,45.0,0.0011340053781047,4.210416007814524e-05,23,0.0,2.1519904039940946e-05,0.0,678.0,0.0006343693451773,0.0,0.0,511.0,45.0,4.2104160078145294e-05,0.0004781161288873,1.8976897689768977,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8581,2020-07-06,Montana,1068778,Monday,1249,37.0,0.0011686243541689,3.461897606425279e-05,23,0.0,2.1519904039940946e-05,0.0,678.0,0.0006343693451773,0.0,0.0,548.0,37.0,3.461897606425279e-05,0.0005127351049516,1.8414731785428344,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8582,2020-07-07,Montana,1068778,Tuesday,1327,78.0,0.0012416048983044,7.298054413545202e-05,23,0.0,2.1519904039940946e-05,0.0,716.0,0.0006699239692433,38.0,3.5554624065989456e-05,588.0,40.0,3.742592006946257e-05,0.000550161025021,1.733232856066315,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8583,2020-07-08,Montana,1068778,Wednesday,1371,44.0,0.0012827734103808,4.116851207640869e-05,23,0.0,2.1519904039940946e-05,0.0,759.0,0.000710156833318,43.0,4.023286407467213e-05,589.0,1.0,9.35648001736556e-07,0.0005510966730228,1.6776075857038657,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8584,2020-07-09,Montana,1068778,Thursday,1466,95.0,0.0013716599705458,8.888656016497348e-05,25,2.0,2.3391200043414068e-05,1.8712960034731257e-06,796.0,0.0007447758093823,37.0,3.46189760642529e-05,645.0,56.0,5.2396288097247465e-05,0.00060349296112,1.7053206002728514,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8585,2020-07-10,Montana,1068778,Friday,1593,127.0,0.0014904872667663,0.0001188272962205,28,3.0,2.619814404862376e-05,2.8069440052096885e-06,855.0,0.0007999790414847,59.0,5.5203232102457134e-05,710.0,65.0,6.081712011287658e-05,0.0006643100812329,1.7576898932831135,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8586,2020-07-11,Montana,1068778,Saturday,1677,84.0,0.0015690816989122,7.859443214587114e-05,29,1.0,2.713379205036032e-05,9.356480017365628e-07,864.0,0.0008083998735003,9.0,8.420832015629113e-06,784.0,74.0,6.923795212850569e-05,0.0007335480333614,1.72927847346452,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8587,2020-07-12,Montana,1068778,Sunday,1758,81.0,0.0016448691870528,7.578748814066169e-05,29,0.0,2.713379205036032e-05,0.0,865.0,0.0008093355215021,1.0,9.35648001736556e-07,864.0,80.0,7.485184013892503e-05,0.0008083998735003,1.6496018202502845,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8588,2020-07-13,Montana,1068778,Monday,1843,85.0,0.0017243992672004,7.95300801476077e-05,32,3.0,2.9940736055570008e-05,2.8069440052096885e-06,875.0,0.0008186920015194,10.0,9.35648001736556e-06,936.0,72.0,6.736665612503247e-05,0.0008757665296254,1.7362995116657622,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8589,2020-07-14,Montana,1068778,Tuesday,1952,109.0,0.0018263848993897,0.0001019856321892,34,2.0,3.181203205904313e-05,1.8712960034731223e-06,884.0,0.0008271128335351,9.0,8.420832015629113e-06,1034.0,98.0,9.169350417018316e-05,0.0009674600337956,1.7418032786885247,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8590,2020-07-15,Montana,1068778,Wednesday,2096,144.0,0.0019611182116398,0.00013473331225,34,0.0,3.181203205904313e-05,0.0,915.0,0.0008561179215889,31.0,2.9005088053833452e-05,1147.0,113.0,0.0001057282241962,0.0010731882579918,1.6221374045801529,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8591,2020-07-16,Montana,1068778,Thursday,2231,135.0,0.0020874306918742,0.0001263124802344,35,1.0,3.274768006077969e-05,9.356480017365628e-07,970.0,0.0009075785616844,55.0,5.146064009551091e-05,1226.0,79.0,7.391619213718836e-05,0.001147104450129,1.568803227252353,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8592,2020-07-17,Montana,1068778,Friday,2366,135.0,0.0022137431721087,0.0001263124802344,37,2.0,3.461897606425282e-05,1.8712960034731257e-06,992.0,0.0009281628177226,22.0,2.058425603820445e-05,1337.0,111.0,0.0001038569281927,0.0012509613783217,1.563820794590025,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8593,2020-07-18,Montana,1068778,Saturday,2471,105.0,0.002311986212291,9.824304018233926e-05,37,0.0,3.461897606425282e-05,0.0,1075.0,0.0010058216018668,83.0,7.76587841441347e-05,1359.0,22.0,2.0584256038204237e-05,0.0012715456343599,1.497369486038041,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8594,2020-07-19,Montana,1068778,Sunday,2533,62.0,0.0023699963883987,5.801017610766691e-05,37,0.0,3.461897606425282e-05,0.0,1075.0,0.0010058216018668,0.0,0.0,1421.0,62.0,5.801017610766691e-05,0.0013295558104676,1.460718515594157,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8595,2020-07-20,Montana,1068778,Monday,2620,87.0,0.0024513977645497,8.140137615108081e-05,39,2.0,3.649027206772594e-05,1.8712960034731257e-06,1334.0,0.0012481544343165,259.0,0.0002423328324497,1247.0,-174.0,-0.0001628027523021,0.0011667530581654,1.4885496183206106,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8596,2020-07-21,Montana,1068778,Tuesday,2711,91.0,0.0025365417327078,8.514396815802704e-05,40,1.0,3.742592006946251e-05,9.356480017365628e-07,1493.0,0.0013969224665926,159.0,0.0001487680322761,1178.0,-69.0,-6.45597121198228e-05,0.0011021933460456,1.4754703061600885,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8597,2020-07-22,Montana,1068778,Wednesday,2812,101.0,0.0026310421808832,9.450044817539304e-05,42,2.0,3.929721607293563e-05,1.8712960034731257e-06,1543.0,0.0014437048666795,50.0,4.678240008682802e-05,1227.0,49.0,4.584675208509146e-05,0.0011480400981307,1.4935988620199143,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8598,2020-07-23,Montana,1068778,Thursday,2909,97.0,0.0027218000370516,9.075785616844636e-05,43,1.0,4.02328640746722e-05,9.356480017365628e-07,1587.0,0.0014848733787559,44.0,4.116851207640869e-05,1279.0,52.0,4.865369609030135e-05,0.001196693794221,1.4781711928497765,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8599,2020-07-24,Montana,1068778,Friday,3038,129.0,0.0028424986292756,0.000120698592224,46,3.0,4.303980807988189e-05,2.8069440052096885e-06,1815.0,0.0016982011231518,228.0,0.0002133277443959,1177.0,-102.0,-9.543609617712936e-05,0.0011012576980439,1.5141540487162608,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8600,2020-07-25,Montana,1068778,Saturday,3259,221.0,0.0030492768376594,0.0002067782083837,46,0.0,4.303980807988189e-05,0.0,1977.0,0.0018497760994331,162.0,0.0001515749762813,1236.0,59.0,5.520323210245724e-05,0.0011564609301463,1.4114759128567045,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8601,2020-07-26,Montana,1068778,Sunday,3341,82.0,0.0031259999738018,7.672313614239803e-05,46,0.0,4.303980807988189e-05,0.0,2079.0,0.0019452121956103,102.0,9.543609617712936e-05,1216.0,-20.0,-1.8712960034731335e-05,0.0011377479701116,1.3768332834480694,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8602,2020-07-27,Montana,1068778,Monday,3380,39.0,0.0031624902458695,3.649027206772612e-05,47,1.0,4.397545608161845e-05,9.356480017365628e-07,2090.0,0.0019555043236294,11.0,1.0292128019102334e-05,1243.0,27.0,2.526249604688723e-05,0.0011630104661585,1.3905325443786982,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8603,2020-07-28,Montana,1068778,Tuesday,3474,94.0,0.0032504411580328,8.79509121632367e-05,51,4.0,4.77180480885647e-05,3.7425920069462514e-06,2104.0,0.0019686033956537,14.0,1.3099072024311783e-05,1319.0,76.0,7.11092481319787e-05,0.0012341197142905,1.468048359240069,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8604,2020-07-29,Montana,1068778,Wednesday,3676,202.0,0.0034394420543836,0.0001890008963507,54,3.0,5.052499209377439e-05,2.8069440052096885e-06,2212.0,0.0020696533798412,108.0,0.0001010499841875,1410.0,91.0,8.514396815802725e-05,0.0013192636824485,1.4689880304679,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8605,2020-07-30,Montana,1068778,Thursday,3814,138.0,0.0035685614786232,0.0001291194242396,55,1.0,5.146064009551095e-05,9.356480017365628e-07,2240.0,0.0020958515238899,28.0,2.619814404862357e-05,1519.0,109.0,0.0001019856321892,0.0014212493146378,1.4420555846879917,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8606,2020-07-31,Montana,1068778,Friday,3965,151.0,0.0037098443268854,0.0001412828482622,60,5.0,5.613888010419376e-05,4.678240008682814e-06,2331.0,0.0021809954920479,91.0,8.514396815802747e-05,1574.0,55.0,5.146064009551102e-05,0.0014727099547333,1.5132408575031526,0.0,0.0,7,2020,65.54285714285714,67.7507142857143
8607,2020-08-01,Montana,1068778,Saturday,4081,116.0,0.0038183794950869,0.0001085351682014,61,1.0,5.707452810593033e-05,9.356480017365628e-07,2456.0,0.0022979514922649,125.0,0.000116956000217,1564.0,-10.0,-9.35648001736556e-06,0.0014633534747159,1.4947316834109288,0.0,0.0,8,2020,67.3,65.27714285714285
8608,2020-08-02,Montana,1068778,Sunday,4193,112.0,0.0039231720712814,0.0001047925761944,61,0.0,5.707452810593033e-05,0.0,2466.0,0.0023073079722823,10.0,9.356480017365994e-06,1666.0,102.0,9.543609617712936e-05,0.0015587895708931,1.4548056284283328,0.0,0.0,8,2020,67.3,65.27714285714285
8609,2020-08-03,Montana,1068778,Monday,4233,40.0,0.0039605979913508,3.742592006946311e-05,64,3.0,5.9881472111140016e-05,2.8069440052096885e-06,2653.0,0.0024822741486071,187.0,0.0001749661763247,1516.0,-150.0,-0.0001403472002604,0.0014184423706326,1.511930073234113,0.0,0.0,8,2020,67.3,65.27714285714285
8610,2020-08-04,Montana,1068778,Tuesday,4314,81.0,0.0040363854794915,7.578748814066148e-05,64,0.0,5.9881472111140016e-05,0.0,2766.0,0.0025880023728033,113.0,0.0001057282241962,1484.0,-32.0,-2.994073605557001e-05,0.001388501634577,1.483541956420955,0.0,0.0,8,2020,67.3,65.27714285714285
8611,2020-08-05,Montana,1068778,Wednesday,4429,115.0,0.0041439849996912,0.0001075995201997,65,1.0,6.081712011287657e-05,9.35648001736556e-07,2820.0,0.0026385273648971,54.0,5.052499209377446e-05,1544.0,60.0,5.61388801041938e-05,0.0014446405146812,1.4675999096861594,0.0,0.0,8,2020,67.3,65.27714285714285
8612,2020-08-06,Montana,1068778,Thursday,4602,173.0,0.0043058521039916,0.0001618671043004,65,0.0,6.081712011287657e-05,0.0,2964.0,0.0027732606771471,144.0,0.00013473331225,1573.0,29.0,2.7133792050360343e-05,0.0014717743067316,1.4124293785310735,0.0,0.0,8,2020,67.3,65.27714285714285
8613,2020-08-07,Montana,1068778,Friday,4757,155.0,0.0044508775442608,0.0001450254402691,70,5.0,6.549536012155939e-05,4.678240008682814e-06,3122.0,0.0029210930614215,158.0,0.0001478323842743,1565.0,-8.0,-7.485184013892449e-06,0.0014642891227177,1.471515661130965,0.0,0.0,8,2020,67.3,65.27714285714285
8614,2020-08-08,Montana,1068778,Saturday,4889,132.0,0.00457438308049,0.0001235055362292,75,5.0,7.017360013024221e-05,4.678240008682821e-06,3255.0,0.0030455342456525,133.0,0.0001244411842309,1559.0,-6.0,-5.613888010419336e-06,0.0014586752347073,1.534056044180814,0.0,0.0,8,2020,67.3,65.27714285714285
8615,2020-08-09,Montana,1068778,Sunday,4952,63.0,0.0046333289045994,5.8945824109403466e-05,75,0.0,7.017360013024221e-05,0.0,3275.0,0.0030642472056872,20.0,1.871296003473112e-05,1602.0,43.0,4.023286407467213e-05,0.0014989080987819,1.5145395799676895,0.0,0.0,8,2020,67.3,65.27714285714285
8616,2020-08-10,Montana,1068778,Monday,5017,65.0,0.0046941460247123,6.081712011287658e-05,75,0.0,7.017360013024221e-05,0.0,3413.0,0.0031933666299268,138.0,0.0001291194242396,1529.0,-73.0,-6.830230412676903e-05,0.0014306057946552,1.4949172812437712,0.0,0.0,8,2020,67.3,65.27714285714285
8617,2020-08-11,Montana,1068778,Tuesday,5104,87.0,0.0047755474008634,8.140137615108081e-05,77,2.0,7.204489613371533e-05,1.8712960034731257e-06,3542.0,0.0033140652221509,129.0,0.000120698592224,1485.0,-44.0,-4.11685120764089e-05,0.0013894372825787,1.5086206896551724,0.0,0.0,8,2020,67.3,65.27714285714285
8618,2020-08-12,Montana,1068778,Wednesday,5268,164.0,0.0049289936731482,0.0001534462722847,80,3.0,7.485184013892501e-05,2.8069440052096818e-06,3598.0,0.0033664615102481,56.0,5.239628809724757e-05,1590.0,105.0,9.824304018233926e-05,0.0014876803227611,1.5186028853454825,0.0,0.0,8,2020,67.3,65.27714285714285
8619,2020-08-13,Montana,1068778,Thursday,5407,139.0,0.0050590487453895,0.0001300550722413,81,1.0,7.578748814066158e-05,9.356480017365696e-07,3937.0,0.0036836461828368,339.0,0.0003171846725886,1389.0,-201.0,-0.000188065248349,0.001299615074412,1.4980580728685038,0.0,0.0,8,2020,67.3,65.27714285714285
8620,2020-08-14,Montana,1068778,Friday,5541,134.0,0.0051844255776222,0.0001253768322326,81,0.0,7.578748814066158e-05,0.0,4011.0,0.0037528841349653,74.0,6.923795212850558e-05,1449.0,60.0,5.61388801041938e-05,0.0013557539545162,1.4618299945858149,0.0,0.0,8,2020,67.3,65.27714285714285
8621,2020-08-15,Montana,1068778,Saturday,5659,118.0,0.0052948320418272,0.0001104064642049,82,1.0,7.672313614239814e-05,9.35648001736556e-07,4123.0,0.0038576767111598,112.0,0.0001047925761944,1454.0,5.0,4.67824000868278e-06,0.0013604321945249,1.449019261353596,0.0,0.0,8,2020,67.3,65.27714285714285
8622,2020-08-16,Montana,1068778,Sunday,5750,91.0,0.0053799760099852,8.514396815802704e-05,82,0.0,7.672313614239814e-05,0.0,4145.0,0.003878260967198,22.0,2.0584256038204237e-05,1523.0,69.0,6.45597121198228e-05,0.0014249919066447,1.4260869565217391,0.0,0.0,8,2020,67.3,65.27714285714285
8623,2020-08-17,Montana,1068778,Monday,5792,42.0,0.0054192732260581,3.929721607293536e-05,82,0.0,7.672313614239814e-05,0.0,4162.0,0.0038941669832275,17.0,1.5906016029521887e-05,1548.0,25.0,2.339120004341412e-05,0.0014483831066881,1.4157458563535912,0.0,0.0,8,2020,67.3,65.27714285714285
8624,2020-08-18,Montana,1068778,Tuesday,5846,54.0,0.0054697982181519,5.0524992093774895e-05,84,2.0,7.859443214587127e-05,1.8712960034731257e-06,4206.0,0.0039353354953039,44.0,4.116851207640847e-05,1556.0,8.0,7.485184013892449e-06,0.001455868290702,1.436879918,0.0,0.0,8,2020,67.3,65.27714285714285
8625,2020-08-19,Montana,1068778,Wednesday,5956,110.0,0.0055727194983429,0.000102921280191,84,0.0,7.859443214587127e-05,0.0,4357.0,0.0040766183435662,151.0,0.0001412828482622,1515.0,-41.0,-3.8361568071199016e-05,0.0014175067226308,1.4103425117528543,0.0,0.0,8,2020,67.3,65.27714285714285
8626,2020-08-20,Montana,1068778,Thursday,6072,116.0,0.0056812546665444,0.0001085351682014,89,5.0,8.327267215455407e-05,4.678240008682808e-06,4434.0,0.0041486632396999,77.0,7.204489613371525e-05,1549.0,34.0,3.181203205904312e-05,0.0014493187546899,1.4657444005270093,0.0,0.0,8,2020,67.3,65.27714285714285
8627,2020-08-21,Montana,1068778,Friday,6216,144.0,0.0058159879787944,0.00013473331225,89,0.0,8.327267215455407e-05,0.0,4798.0,0.004489239112332,364.0,0.0003405758726321,1329.0,-220.0,-0.000205842560382,0.0012434761943078,1.431788931788932,0.0,0.0,8,2020,67.3,65.27714285714285
8628,2020-08-22,Montana,1068778,Saturday,6376,160.0,0.0059656916590723,0.0001497036802778,90,1.0,8.420832015629064e-05,9.356480017365696e-07,4815.0,0.0045051451283615,17.0,1.590601602952102e-05,1471.0,142.0,0.0001328620162465,0.0013763382105544,1.411543287327478,0.0,0.0,8,2020,67.3,65.27714285714285
8629,2020-08-23,Montana,1068778,Sunday,6429,53.0,0.0060152810031643,4.958934409203791e-05,90,0.0,8.420832015629064e-05,0.0,4816.0,0.0045060807763632,1.0,9.356480017369898e-07,1523.0,52.0,4.865369609030113e-05,0.0014249919066447,1.399906672888474,0.0,0.0,8,2020,67.3,65.27714285714285
8630,2020-08-24,Montana,1068778,Monday,6489,60.0,0.0060714198832685,5.613888010419336e-05,91,1.0,8.51439681580272e-05,9.35648001736556e-07,4842.0,0.0045304076244084,26.0,2.4326848045150455e-05,1556.0,33.0,3.087638405730657e-05,0.001455868290702,1.4023732470334411,0.0,0.0,8,2020,67.3,65.27714285714285
8631,2020-08-25,Montana,1068778,Tuesday,6624,135.0,0.0061977323635029,0.0001263124802344,97,6.0,9.075785616844658e-05,5.613888010419377e-06,4891.0,0.0045762543764935,49.0,4.584675208509168e-05,1636.0,80.0,7.485184013892514e-05,0.001530720130841,1.4643719806763285,0.0,0.0,8,2020,67.3,65.27714285714285
8632,2020-08-26,Montana,1068778,Wednesday,6785,161.0,0.0063483716917825,0.0001506393282795,98,1.0,9.169350417018316e-05,9.356480017365696e-07,4983.0,0.0046623339926532,92.0,8.607961615976403e-05,1704.0,68.0,6.362406411808625e-05,0.0015943441949591,1.4443625644804716,0.0,0.0,8,2020,67.3,65.27714285714285
8633,2020-08-27,Montana,1068778,Thursday,6929,144.0,0.0064831050040326,0.00013473331225,98,0.0,9.169350417018316e-05,0.0,5024.0,0.0047006955607244,41.0,3.8361568071198365e-05,1807.0,103.0,9.637174417886593e-05,0.0016907159391379,1.4143455044017896,0.0,0.0,8,2020,67.3,65.27714285714285
8634,2020-08-28,Montana,1068778,Friday,7063,134.0,0.0066084818362653,0.0001253768322326,100,2.0,9.356480017365628e-05,1.8712960034731257e-06,5172.0,0.0048391714649815,148.0,0.000138475904257,1791.0,-16.0,-1.4970368027784895e-05,0.0016757455711101,1.4158289678606824,0.0,0.0,8,2020,67.3,65.27714285714285
8635,2020-08-29,Montana,1068778,Saturday,7251,188.0,0.0067843836605918,0.0001759018243264,104,4.0,9.730739218060252e-05,3.7425920069462514e-06,5278.0,0.0049383501531655,106.0,9.91786881840758e-05,1869.0,78.0,7.298054413545181e-05,0.0017487261152456,1.4342849262170736,0.0,0.0,8,2020,67.3,65.27714285714285
8636,2020-08-30,Montana,1068778,Sunday,7340,89.0,0.0068676563327463,8.327267215455392e-05,104,0.0,9.730739218060252e-05,0.0,5283.0,0.0049430283931742,5.0,4.678240008683214e-06,1953.0,84.0,7.859443214587136e-05,0.0018273205473915,1.4168937329700273,0.0,0.0,8,2020,67.3,65.27714285714285
8637,2020-08-31,Montana,1068778,Monday,7421,81.0,0.006943443820887,7.578748814066148e-05,104,0.0,9.730739218060252e-05,0.0,5330.0,0.0049870038492558,47.0,4.397545608161857e-05,1987.0,34.0,3.181203205904312e-05,0.0018591325794505,1.401428378924673,0.0,0.0,8,2020,67.3,65.27714285714285
8638,2020-09-01,Montana,1068778,Tuesday,7509,88.0,0.0070257808450398,8.23370241528178e-05,105,1.0,9.824304018233908e-05,9.35648001736556e-07,5459.0,0.0051077024414798,129.0,0.000120698592224,1945.0,-42.0,-3.929721607293579e-05,0.0018198353633776,1.3983220135836996,0.0,0.0,9,2020,56.957142857142856,55.76928571428572
8639,2020-09-02,Montana,1068778,Wednesday,7691,182.0,0.0071960687813559,0.000170287936316,109,4.0,0.0001019856321892,3.7425920069462514e-06,5584.0,0.0052246584416969,125.0,0.000116956000217,1998.0,53.0,4.958934409203791e-05,0.0018694247074696,1.4172409309582632,0.0,0.0,9,2020,56.957142857142856,55.76928571428572
8640,2020-09-03,Montana,1068778,Thursday,7871,180.0,0.0073644854216684,0.0001684166403125,111,2.0,0.0001038569281927,1.8712960034731257e-06,5727.0,0.0053584561059452,143.0,0.0001337976642483,2033.0,35.0,3.274768006077968e-05,0.0019021723875304,1.4102401219667131,0.0,0.0,9,2020,56.957142857142856,55.76928571428572
8641,2020-09-04,Montana,1068778,Friday,8019,148.0,0.0075029613259254,0.000138475904257,114,3.0,0.0001066638721979,2.8069440052096957e-06,5821.0,0.0054464070181085,94.0,8.795091216323714e-05,2084.0,51.0,4.7718048088564793e-05,0.0019498904356189,1.421623643845866,0.0,0.0,9,2020,56.957142857142856,55.76928571428572
8642,2020-09-05,Montana,1068778,Saturday,8164,145.0,0.0076386302861772,0.0001356689602518,116,2.0,0.0001085351682014,1.8712960034731257e-06,6219.0,0.0058187949227996,398.0,0.0003723879046911,1829.0,-255.0,-0.0002385902404428,0.0017113001951761,1.4208721215090645,0.0,0.0,9,2020,56.957142857142856,55.76928571428572
8643,2020-09-06,Montana,1068778,Sunday,8264,100.0,0.0077321950863509,9.356480017365647e-05,117,1.0,0.0001094708162031,9.35648001736556e-07,6243.0,0.0058412504748413,24.0,2.2455552041677342e-05,1904.0,75.0,7.017360013024214e-05,0.0017814737953064,1.415779283639884,0.0,0.0,9,2020,56.957142857142856,55.76928571428572
8644,2020-09-07,Montana,1068778,Monday,8316,52.0,0.0077808487824412,4.865369609030092e-05,118,1.0,0.0001104064642049,9.356480017365696e-07,6246.0,0.0058440574188465,3.0,2.806944005210102e-06,1952.0,48.0,4.4911104083355125e-05,0.0018263848993897,1.418951418951419,0.0,0.0,9,2020,56.957142857142856,55.76928571428572
8645,2020-09-08,Montana,1068778,Tuesday,8381,65.0,0.0078416659025541,6.081712011287658e-05,119,1.0,0.0001113421122066,9.35648001736556e-07,6270.0,0.0058665129708882,24.0,2.2455552041677342e-05,1992.0,40.0,3.742592006946246e-05,0.0018638108194592,1.4198782961460443,0.0,0.0,9,2020,56.957142857142856,55.76928571428572
